t,h,hd,alpha,ad,Fy,Mz,W_gust,delta
3.03800000e-02,-6.56837359e-03,-7.26077631e-03,-6.81927057e-04,1.13460698e-02,176.649465,-6.664236,0.000000,1.950711
3.06600000e-02,-6.57042346e-03,-7.38120665e-03,-6.78751269e-04,1.13373348e-02,176.758175,-6.654451,0.000000,1.968690
3.09400000e-02,-6.57250708e-03,-7.50175865e-03,-6.75578843e-04,1.13216612e-02,176.866898,-6.644688,0.000000,1.986669
3.12200000e-02,-6.57462450e-03,-7.62279601e-03,-6.72411558e-04,1.13012149e-02,176.975630,-6.634946,0.000000,2.004648
3.15000000e-02,-6.57677582e-03,-7.74365071e-03,-6.69250639e-04,1.12756667e-02,177.084364,-6.625224,0.000000,2.022627
3.16400000e-02,-6.57786437e-03,-7.80694495e-03,-6.67672775e-04,1.12649736e-02,177.193092,-6.615524,0.000000,2.031617
3.19200000e-02,-6.58006795e-03,-7.93273572e-03,-6.64522119e-04,1.12386047e-02,177.301809,-6.605843,0.000000,2.049595
3.22000000e-02,-6.58230660e-03,-8.05745412e-03,-6.61379775e-04,1.12056099e-02,177.410507,-6.596184,0.000000,2.067574
3.24800000e-02,-6.58458005e-03,-8.18147423e-03,-6.58247532e-04,1.11668782e-02,177.519177,-6.586544,0.000000,2.085553
3.27600000e-02,-6.58688825e-03,-8.30576155e-03,-6.55126646e-04,1.11247041e-02,177.627810,-6.576926,0.000000,2.103532
3.30400000e-02,-6.58923134e-03,-8.43066418e-03,-6.52017893e-04,1.10802967e-02,177.736396,-6.567330,0.000000,2.121511
3.33200000e-02,-6.59160948e-03,-8.55621096e-03,-6.48921997e-04,1.10326118e-02,177.844925,-6.557756,0.000000,2.139490
3.36000000e-02,-6.59402285e-03,-8.68210713e-03,-6.45840090e-04,1.09800032e-02,177.953385,-6.548206,0.000000,2.157469
3.38800000e-02,-6.59647148e-03,-8.80820174e-03,-6.42773706e-04,1.09221096e-02,178.061762,-6.538681,0.000000,2.175448
3.41600000e-02,-6.59895549e-03,-8.93482949e-03,-6.39724014e-04,1.08609716e-02,178.170041,-6.529183,0.000000,2.193427
3.44400000e-02,-6.60147504e-03,-9.06206222e-03,-6.36691741e-04,1.07977207e-02,178.278210,-6.519714,0.000000,2.211406
3.47200000e-02,-6.60403028e-03,-9.18964505e-03,-6.33677734e-04,1.07299716e-02,178.386251,-6.510276,0.000000,2.229384
3.50000000e-02,-6.60662120e-03,-9.31674829e-03,-6.30683511e-04,1.06562892e-02,178.494146,-6.500872,0.000000,2.247363
3.51400000e-02,-6.60793019e-03,-9.38312512e-03,-6.29194051e-04,1.06214427e-02,178.601875,-6.491506,0.000000,2.256353
3.54200000e-02,-6.61057595e-03,-9.51496628e-03,-6.26230316e-04,1.05470526e-02,178.709418,-6.482181,0.000000,2.274332
3.57000000e-02,-6.61325846e-03,-9.64558216e-03,-6.23288283e-04,1.04664391e-02,178.816752,-6.472903,0.000000,2.292311
3.59800000e-02,-6.61597739e-03,-9.77530472e-03,-6.20369622e-04,1.03805560e-02,178.923851,-6.463675,0.000000,2.310290
3.62600000e-02,-6.61873263e-03,-9.90503121e-03,-6.17475441e-04,1.02917931e-02,179.030691,-6.454502,0.000000,2.328268
