t,h,hd,alpha,ad,Fy,Mz,W_gust,delta
1.21028000e-02,-6.32345944e-03,3.53929068e-02,-7.99476936e-04,1.53928542e-02,108.247864,-5.280240,0.089022,0.000000
1.22292000e-02,-6.31898874e-03,3.53459501e-02,-7.97533414e-04,1.53588217e-02,109.216301,-5.326137,0.090889,0.000000
1.23556000e-02,-6.31452401e-03,3.52983488e-02,-7.95594289e-04,1.53232736e-02,110.100628,-5.367935,0.092775,0.000000
1.24820000e-02,-6.31006532e-03,3.52506551e-02,-7.93659805e-04,1.52850124e-02,110.891258,-5.405167,0.094680,0.000000
1.26084000e-02,-6.30561263e-03,3.52033098e-02,-7.91730397e-04,1.52430190e-02,111.578414,-5.437352,0.096605,0.000000
1.27348000e-02,-6.30116592e-03,3.51559513e-02,-7.89806502e-04,1.51979608e-02,112.153446,-5.464067,0.098549,0.000000
1.28928000e-02,-6.29561601e-03,3.50959264e-02,-7.87409843e-04,1.51388970e-02,112.609003,-5.484952,0.101006,0.000000
1.30192000e-02,-6.29118296e-03,3.50471435e-02,-7.85499390e-04,1.50895367e-02,112.939182,-5.499718,0.102994,0.000000
1.31456000e-02,-6.28675612e-03,3.49977223e-02,-7.83595270e-04,1.50386990e-02,113.139648,-5.508153,0.105000,0.000000
1.32720000e-02,-6.28233556e-03,3.49476637e-02,-7.81697669e-04,1.49863902e-02,113.209202,-5.510195,0.107026,0.000000
1.33984000e-02,-6.27792138e-03,3.48969691e-02,-7.79806772e-04,1.49326169e-02,113.145838,-5.505748,0.109072,0.000000
1.35248000e-02,-6.27351364e-03,3.48456396e-02,-7.77922765e-04,1.48773857e-02,112.951553,-5.494909,0.111136,0.000000
1.36512000e-02,-6.26911242e-03,3.47936765e-02,-7.76045830e-04,1.48207033e-02,112.627554,-5.477737,0.113220,0.000000
1.38092000e-02,-6.26362026e-03,3.47264637e-02,-7.73709721e-04,1.47530892e-02,112.178170,-5.454441,0.115852,0.000000
1.39356000e-02,-6.25923437e-03,3.46703411e-02,-7.71848037e-04,1.47036992e-02,111.609303,-5.425311,0.117979,0.000000
1.40620000e-02,-6.25485562e-03,3.46135907e-02,-7.69992686e-04,1.46528723e-02,110.928305,-5.390706,0.120125,0.000000
1.41884000e-02,-6.25048408e-03,3.45562753e-02,-7.68143870e-04,1.46000020e-02,110.143824,-5.351048,0.122291,0.000000
1.43148000e-02,-6.24611981e-03,3.44986417e-02,-7.66301956e-04,1.45436054e-02,109.265639,-5.306813,0.124476,0.000000
1.44412000e-02,-6.24176281e-03,3.44412707e-02,-7.64467401e-04,1.44835698e-02,108.303336,-5.258471,0.126680,0.000000
1.45676000e-02,-6.23741305e-03,3.43840109e-02,-7.62640643e-04,1.44203335e-02,107.269750,-5.206648,0.128903,0.000000
1.47256000e-02,-6.23197005e-03,3.48184736e-02,-7.60362017e-04,1.45491807e-02,106.176778,-5.151925,0.131709,0.000000
1.48520000e-02,-6.22750867e-03,3.57727447e-02,-7.58500582e-04,1.49036566e-02,105.036633,-5.094898,0.133976,0.000000
1.49784000e-02,-6.22292675e-03,3.67258178e-02,-7.56594437e-04,1.52566129e-02,103.861632,-5.036170,0.136262,0.000000
1.51048000e-02,-6.21822444e-03,3.76776753e-02,-7.54643776e-04,1.56080162e-02,102.664000,-4.976335,0.138567,0.000000
1.52312000e-02,-6.21340189e-03,3.86282998e-02,-7.52648797e-04,1.59578332e-02,101.455668,-4.915976,0.140891,0.000000
1.53576000e-02,-6.20845926e-03,3.95776737e-02,-7.50609704e-04,1.63060308e-02,100.249247,-4.855711,0.143235,0.000000
1.54840000e-02,-6.20339670e-03,4.05257796e-02,-7.48526702e-04,1.66525763e-02,99.054233,-4.796001,0.145597,0.000000
1.56420000e-02,-6.19691618e-03,4.12010394e-02,-7.45868040e-04,1.68772711e-02,97.880866,-4.737347,0.148578,0.000000
1.57684000e-02,-6.19171281e-03,4.11305264e-02,-7.43739124e-04,1.68078262e-02,96.738567,-4.680206,0.150984,0.000000
1.58948000e-02,-6.18651841e-03,4.10592689e-02,-7.41619090e-04,1.67367560e-02,95.635882,-4.624997,0.153409,0.000000
1.60212000e-02,-6.18133306e-03,4.09873060e-02,-7.39508142e-04,1.66639630e-02,94.578971,-4.572020,0.155853,0.000000
1.61476000e-02,-6.17615682e-03,4.09153963e-02,-7.37406611e-04,1.65873079e-02,93.575577,-4.521650,0.158317,0.000000
1.62740000e-02,-6.17098964e-03,4.08438045e-02,-7.35315050e-04,1.65063877e-02,92.630263,-4.474111,0.160800,0.000000
1.64004000e-02,-6.16583149e-03,4.07723699e-02,-7.33233951e-04,1.64218318e-02,91.749222,-4.429703,0.163302,0.000000
1.65584000e-02,-6.15938053e-03,4.11891075e-02,-7.30641284e-04,1.65224904e-02,90.936348,-4.388616,0.166456,0.000000
1.66848000e-02,-6.15411481e-03,4.21289312e-02,-7.28531895e-04,1.68536382e-02,90.194775,-4.351001,0.169001,0.000000
1.68112000e-02,-6.14873039e-03,4.30674421e-02,-7.26380755e-04,1.71830969e-02,89.526953,-4.316977,0.171565,0.000000
1.69376000e-02,-6.14322742e-03,4.40046228e-02,-7.24188080e-04,1.75108360e-02,88.936208,-4.286703,0.174149,0.000000
1.70640000e-02,-6.13760608e-03,4.49404561e-02,-7.21954089e-04,1.78368249e-02,88.422840,-4.260194,0.176751,0.000000
