t,h,hd,alpha,ad,Fy,Mz,W_gust,delta
1.66600000e-02,-6.54680271e-03,-4.34063658e-03,-6.72206169e-04,8.87758321e-03,170.876785,-7.307297,0.111603,1.071212
1.69400000e-02,-6.54802571e-03,-4.39506020e-03,-6.69742495e-04,8.71907938e-03,170.956700,-7.299208,0.115378,1.092424
1.72200000e-02,-6.54926402e-03,-4.45020195e-03,-6.67323727e-04,8.55760302e-03,171.034963,-7.291662,0.119216,1.113636
1.75000000e-02,-6.55051784e-03,-4.50556308e-03,-6.64950522e-04,8.39306511e-03,171.111716,-7.284593,0.123117,1.134848
1.76400000e-02,-6.55115077e-03,-4.53626779e-03,-6.63780956e-04,8.31483259e-03,171.186996,-7.277974,0.125090,1.145455
1.79200000e-02,-6.55242947e-03,-4.59721192e-03,-6.61475088e-04,8.15488784e-03,171.260795,-7.271799,0.129084,1.166667
1.82000000e-02,-6.55372515e-03,-4.65753311e-03,-6.59214644e-04,7.99038294e-03,171.333115,-7.266056,0.133141,1.187879
1.84800000e-02,-6.55503767e-03,-4.71775779e-03,-6.57000768e-04,7.82315203e-03,171.403972,-7.260729,0.137259,1.209091
1.87600000e-02,-6.55636708e-03,-4.77646187e-03,-6.54834104e-04,7.64488792e-03,171.473376,-7.255805,0.141440,1.225000
1.90400000e-02,-6.55771073e-03,-4.81850574e-03,-6.52728185e-04,7.38520528e-03,171.541378,-7.251259,0.145683,1.225000
1.93200000e-02,-6.55906609e-03,-4.86500940e-03,-6.50695449e-04,7.14543237e-03,171.608029,-7.247064,0.149989,1.225000
1.96000000e-02,-6.56043568e-03,-4.91730633e-03,-6.48724585e-04,6.92879531e-03,171.673362,-7.243205,0.154357,1.225000
1.98800000e-02,-6.56181956e-03,-4.96723449e-03,-6.46817009e-04,6.69481703e-03,171.737426,-7.239658,0.158787,1.225000
2.01600000e-02,-6.56321717e-03,-5.01557423e-03,-6.44976389e-04,6.45132293e-03,171.800271,-7.236401,0.163279,1.225000
2.04400000e-02,-6.56462823e-03,-5.06337952e-03,-6.43204657e-04,6.20328821e-03,171.861956,-7.233411,0.167833,1.225000
2.07200000e-02,-6.56605264e-03,-5.11086463e-03,-6.41502880e-04,5.95168013e-03,171.922539,-7.230665,0.172449,1.225000
2.10000000e-02,-6.56749028e-03,-5.15788349e-03,-6.39872024e-04,5.69677305e-03,171.982077,-7.228139,0.177127,1.225000
2.11400000e-02,-6.56821450e-03,-5.18820061e-03,-6.39081742e-04,5.59284322e-03,172.040638,-7.225811,0.179490,1.235606
2.14200000e-02,-6.56967564e-03,-5.24834889e-03,-6.37545096e-04,5.38269835e-03,172.098279,-7.223659,0.184261,1.256818
2.17000000e-02,-6.57115352e-03,-5.30784721e-03,-6.36067706e-04,5.16960771e-03,172.155042,-7.221669,0.189095,1.278030
2.19800000e-02,-6.57264805e-03,-5.36783358e-03,-6.34650052e-04,4.95835317e-03,172.210996,-7.219815,0.193990,1.299242
2.22600000e-02,-6.57415981e-03,-5.43091398e-03,-6.33289795e-04,4.75941269e-03,172.266197,-7.218081,0.198948,1.320455
2.25400000e-02,-6.57568955e-03,-5.49613384e-03,-6.31984195e-04,4.56715608e-03,172.320698,-7.216449,0.203967,1.341667
2.28200000e-02,-6.57723777e-03,-5.56272834e-03,-6.30731989e-04,4.37736021e-03,172.374548,-7.214904,0.209048,1.362879
2.31000000e-02,-6.57880480e-03,-5.63057903e-03,-6.29532699e-04,4.18942349e-03,172.427795,-7.213431,0.214191,1.384091
2.33800000e-02,-6.58039045e-03,-5.69159904e-03,-6.28388414e-04,3.96486584e-03,172.480479,-7.212018,0.219396,1.400000
2.36600000e-02,-6.58198981e-03,-5.73189709e-03,-6.27323600e-04,3.63858893e-03,172.532632,-7.210656,0.224662,1.400000
2.39400000e-02,-6.58360201e-03,-5.78677410e-03,-6.26342225e-04,3.38605994e-03,172.584295,-7.209334,0.229991,1.400000
2.42200000e-02,-6.58523068e-03,-5.84624025e-03,-6.25426342e-04,3.15354733e-03,172.635492,-7.208045,0.235381,1.400000
2.45000000e-02,-6.58687578e-03,-5.90436025e-03,-6.24576985e-04,2.91301907e-03,172.686244,-7.206784,0.240832,1.400000
2.46400000e-02,-6.58770436e-03,-5.93251530e-03,-6.24178164e-04,2.78435925e-03,172.736562,-7.205550,0.243581,1.400000
2.49200000e-02,-6.58937329e-03,-5.98831597e-03,-6.23434685e-04,2.52598217e-03,172.786453,-7.204341,0.249126,1.400000
