t,h,hd,alpha,ad,Fy,Mz,W_gust,delta
1.12812000e-02,-6.49482953e-03,-7.19679835e-04,-8.60120662e-04,2.94207120e-03,167.419169,-7.855985,0.234896,0.350000
1.14076000e-02,-6.49492132e-03,-7.32725767e-04,-8.59746810e-04,2.97327481e-03,167.431503,-7.854848,0.240175,0.350000
1.15340000e-02,-6.49501477e-03,-7.45876674e-04,-8.59369021e-04,3.00440174e-03,167.443811,-7.853704,0.245512,0.350000
1.16604000e-02,-6.49510988e-03,-7.59161725e-04,-8.58987294e-04,3.03563943e-03,167.456079,-7.852560,0.250907,0.350000
1.17868000e-02,-6.49520669e-03,-7.72621844e-04,-8.58601597e-04,3.06717973e-03,167.468290,-7.851421,0.256361,0.350000
1.19132000e-02,-6.49530520e-03,-7.86185590e-04,-8.58211913e-04,3.09867606e-03,167.480432,-7.850293,0.261873,0.350000
1.20080000e-02,-6.49538022e-03,-7.96563302e-04,-8.57917035e-04,3.12248041e-03,167.492491,-7.849181,0.266045,0.350000
1.21344000e-02,-6.49548179e-03,-8.10504093e-04,-8.57520350e-04,3.15410520e-03,167.504454,-7.848088,0.271658,0.350000
1.22608000e-02,-6.49558512e-03,-8.24411654e-04,-8.57119695e-04,3.18529915e-03,167.516315,-7.847019,0.277329,0.350000
1.23872000e-02,-6.49569020e-03,-8.38284720e-04,-8.56715125e-04,3.21605533e-03,167.528066,-7.845977,0.283059,0.350000
1.25136000e-02,-6.49579703e-03,-8.52104628e-04,-8.56306699e-04,3.24629122e-03,167.539704,-7.844961,0.288846,0.350000
1.26400000e-02,-6.49590561e-03,-8.65924922e-04,-8.55894482e-04,3.27605915e-03,167.551232,-7.843974,0.294692,0.350000
1.27664000e-02,-6.49601594e-03,-8.79786671e-04,-8.55478528e-04,3.30541328e-03,167.562654,-7.843014,0.300595,0.350000
1.28928000e-02,-6.49612802e-03,-8.93645911e-04,-8.55058895e-04,3.33424864e-03,167.573978,-7.842079,0.306557,0.350000
1.30192000e-02,-6.49624186e-03,-9.07513161e-04,-8.54635660e-04,3.36238125e-03,167.585219,-7.841166,0.312576,0.350000
1.31456000e-02,-6.49635744e-03,-9.21366706e-04,-8.54208911e-04,3.38987560e-03,167.596394,-7.840271,0.318653,0.350000
1.32720000e-02,-6.49647478e-03,-9.35189068e-04,-8.53778725e-04,3.41676125e-03,167.607526,-7.839389,0.324788,0.350000
1.33984000e-02,-6.49659386e-03,-9.48986395e-04,-8.53345177e-04,3.44312786e-03,167.618640,-7.838513,0.330981,0.350000
1.35248000e-02,-6.49671468e-03,-9.62796137e-04,-8.52908314e-04,3.46921045e-03,167.629770,-7.837636,0.337232,0.350000
1.36512000e-02,-6.49683725e-03,-9.76648637e-04,-8.52468172e-04,3.49500458e-03,167.640939,-7.836751,0.343540,0.350000
1.37776000e-02,-6.49696158e-03,-9.90520978e-04,-8.52024803e-04,3.52021348e-03,167.652203,-7.835846,0.349907,0.350000
1.39040000e-02,-6.49708766e-03,-1.00440206e-03,-8.51578286e-04,3.54485377e-03,167.663605,-7.834911,0.356331,0.350000
1.39988000e-02,-6.49718337e-03,-1.01491814e-03,-8.51241367e-04,3.56314825e-03,167.675194,-7.833933,0.361187,0.350000
1.41252000e-02,-6.49731255e-03,-1.02897829e-03,-8.50789459e-04,3.58720228e-03,167.687022,-7.832900,0.367712,0.350000
1.42516000e-02,-6.49744350e-03,-1.04299999e-03,-8.50334541e-04,3.61078845e-03,167.699144,-7.831801,0.374295,0.350000
1.43780000e-02,-6.49757621e-03,-1.05698293e-03,-8.49876672e-04,3.63390486e-03,167.711615,-7.830623,0.380935,0.350000
1.45044000e-02,-6.49771070e-03,-1.07097334e-03,-8.49415903e-04,3.65676165e-03,167.724496,-7.829351,0.387633,0.350000
1.46308000e-02,-6.49784696e-03,-1.08505084e-03,-8.48952236e-04,3.67967785e-03,167.737847,-7.827973,0.394389,0.350000
1.47572000e-02,-6.49798500e-03,-1.09904641e-03,-8.48485726e-04,3.70163220e-03,167.751730,-7.826476,0.401202,0.350000
1.48836000e-02,-6.49812480e-03,-1.11304006e-03,-8.48016487e-04,3.72296217e-03,167.766206,-7.824846,0.408073,0.350000
1.50100000e-02,-6.49826637e-03,-1.12704102e-03,-8.47544582e-04,3.74380538e-03,167.781336,-7.823070,0.415001,0.350000
1.51364000e-02,-6.49840972e-03,-1.14101599e-03,-8.47070078e-04,3.76405123e-03,167.797177,-7.821136,0.421987,0.350000
1.52628000e-02,-6.49855482e-03,-1.15498337e-03,-8.46593055e-04,3.78376297e-03,167.813785,-7.819034,0.429031,0.350000
1.53892000e-02,-6.49870170e-03,-1.16901288e-03,-8.46113526e-04,3.80376673e-03,167.831209,-7.816754,0.436131,0.350000
1.55156000e-02,-6.49885035e-03,-1.18301696e-03,-8.45631497e-04,3.82307828e-03,167.849494,-7.814287,0.443289,0.350000
1.56420000e-02,-6.49900076e-03,-1.19695145e-03,-8.45147093e-04,3.84139175e-03,167.868680,-7.811626,0.450505,0.350000
1.57684000e-02,-6.49915293e-03,-1.21084291e-03,-8.44660424e-04,3.85900726e-03,167.888794,-7.808767,0.457778,0.350000
1.58948000e-02,-6.49930686e-03,-1.22475208e-03,-8.44171552e-04,3.87624207e-03,167.909860,-7.805707,0.465108,0.350000
1.59896000e-02,-6.49942347e-03,-1.23520885e-03,-8.43803484e-04,3.88885867e-03,167.931889,-7.802446,0.470643,0.350000
1.61160000e-02,-6.49958048e-03,-1.24914432e-03,-8.43310891e-04,3.90525064e-03,167.954881,-7.798986,0.478074,0.350000
1.62424000e-02,-6.49973925e-03,-1.26303650e-03,-8.42816257e-04,3.92115119e-03,167.978829,-7.795332,0.485562,0.350000
1.63688000e-02,-6.49989977e-03,-1.27688327e-03,-8.42319645e-04,3.93655026e-03,168.003708,-7.791491,0.493107,0.350000
1.64952000e-02,-6.50006204e-03,-1.29067652e-03,-8.41821121e-04,3.95138934e-03,168.029486,-7.787473,0.500709,0.350000
1.66216000e-02,-6.50022605e-03,-1.30447278e-03,-8.41320761e-04,3.96557847e-03,168.056115,-7.783290,0.508368,0.350000
1.67480000e-02,-6.50039181e-03,-1.31831336e-03,-8.40818635e-04,3.97945998e-03,168.083538,-7.778959,0.516084,0.350000
1.68744000e-02,-6.50055933e-03,-1.33217382e-03,-8.40314762e-04,3.99307085e-03,168.111682,-7.774497,0.523858,0.350000
1.70008000e-02,-6.50072858e-03,-1.34596504e-03,-8.39809231e-04,4.00572781e-03,168.140466,-7.769925,0.531688,0.350000
1.71272000e-02,-6.50089958e-03,-1.35973821e-03,-8.39302126e-04,4.01803122e-03,168.169797,-7.765265,0.539576,0.350000
1.72536000e-02,-6.50107233e-03,-1.37352333e-03,-8.38793491e-04,4.02991317e-03,168.199572,-7.760540,0.547521,0.350000
1.73800000e-02,-6.50124681e-03,-1.38728466e-03,-8.38283387e-04,4.04124788e-03,168.229679,-7.755778,0.555522,0.350000
1.75064000e-02,-6.50142303e-03,-1.40102257e-03,-8.37771883e-04,4.05214945e-03,168.260001,-7.751005,0.563581,0.350000
1.76328000e-02,-6.50160099e-03,-1.41481398e-03,-8.37259007e-04,4.06291548e-03,168.290413,-7.746248,0.571696,0.350000
1.77592000e-02,-6.50178069e-03,-1.42850143e-03,-8.36744809e-04,4.07299258e-03,168.320789,-7.741536,0.579869,0.350000
1.78856000e-02,-6.50196211e-03,-1.44212053e-03,-8.36229380e-04,4.08244022e-03,168.350999,-7.736897,0.588098,0.350000
1.79804000e-02,-6.50209945e-03,-1.45686205e-03,-8.35841532e-04,4.10534901e-03,168.380914,-7.732359,0.594307,0.525000
1.81068000e-02,-6.50228503e-03,-1.47950870e-03,-8.35320029e-04,4.14619119e-03,168.410406,-7.727947,0.602636,0.525000
1.82332000e-02,-6.50247347e-03,-1.50210102e-03,-8.34793399e-04,4.18646480e-03,168.439353,-7.723688,0.611021,0.525000
1.83596000e-02,-6.50266476e-03,-1.52463786e-03,-8.34261715e-04,4.22616307e-03,168.467636,-7.719605,0.619463,0.525000
1.84860000e-02,-6.50285887e-03,-1.54636137e-03,-8.33725201e-04,4.26169116e-03,168.495146,-7.715718,0.627962,0.525000
1.86124000e-02,-6.50305562e-03,-1.56672735e-03,-8.33184651e-04,4.29052594e-03,168.521781,-7.712047,0.636517,0.525000
1.87388000e-02,-6.50325490e-03,-1.58633650e-03,-8.32640721e-04,4.31559981e-03,168.547452,-7.708607,0.645129,0.525000
1.88652000e-02,-6.50345665e-03,-1.60587835e-03,-8.32093690e-04,4.33991677e-03,168.572080,-7.705412,0.653798,0.525000
