t,h,hd,alpha,ad,Fy,Mz,W_gust,delta
1.48520000e-02,-6.49056711e-03,5.30318908e-05,-8.66255849e-04,1.37862939e-03,165.598854,-8.125046,0.133976,0.000000
1.49784000e-02,-6.49056057e-03,5.04146518e-05,-8.66080778e-04,1.39145977e-03,165.604869,-8.124278,0.136262,0.000000
1.51048000e-02,-6.49055437e-03,4.78044917e-05,-8.65904096e-04,1.40407784e-03,165.610802,-8.123530,0.138567,0.000000
1.52312000e-02,-6.49054849e-03,4.52168225e-05,-8.65725848e-04,1.41623977e-03,165.616651,-8.122802,0.140891,0.000000
1.53576000e-02,-6.49054294e-03,4.26066385e-05,-8.65546072e-04,1.42833819e-03,165.622418,-8.122093,0.143235,0.000000
1.54840000e-02,-6.49053772e-03,3.99657821e-05,-8.65364766e-04,1.44039601e-03,165.628104,-8.121402,0.145597,0.000000
1.56104000e-02,-6.49053283e-03,3.72879042e-05,-8.65181944e-04,1.45237160e-03,165.633708,-8.120730,0.147979,0.000000
1.57368000e-02,-6.49052830e-03,3.45389028e-05,-8.64997599e-04,1.46447934e-03,165.639232,-8.120076,0.150380,0.000000
1.58632000e-02,-6.49052410e-03,3.17780182e-05,-8.64811738e-04,1.47630193e-03,165.644676,-8.119439,0.152801,0.000000
1.59896000e-02,-6.49052026e-03,2.90241098e-05,-8.64624395e-04,1.48796985e-03,165.650041,-8.118819,0.155240,0.000000
1.61160000e-02,-6.49051677e-03,2.62258372e-05,-8.64435578e-04,1.49966722e-03,165.655328,-8.118216,0.157699,0.000000
1.62424000e-02,-6.49051363e-03,2.33594373e-05,-8.64245278e-04,1.51135263e-03,165.660537,-8.117630,0.160177,0.000000
1.63688000e-02,-6.49051086e-03,2.04980282e-05,-8.64053522e-04,1.52272053e-03,165.665670,-8.117059,0.162674,0.000000
1.64952000e-02,-6.49050845e-03,1.76296233e-05,-8.63860340e-04,1.53394885e-03,165.670726,-8.116503,0.165191,0.000000
1.65584000e-02,-6.49050739e-03,1.61112518e-05,-8.63763216e-04,1.53956735e-03,165.675708,-8.115963,0.166456,0.000000
1.66848000e-02,-6.49050554e-03,1.30785784e-05,-8.63567912e-04,1.55066557e-03,165.680614,-8.115437,0.169001,0.000000
1.68112000e-02,-6.49050408e-03,1.00514007e-05,-8.63371216e-04,1.56157777e-03,165.685447,-8.114925,0.171565,0.000000
1.69376000e-02,-6.49050300e-03,7.02980158e-06,-8.63173153e-04,1.57230279e-03,165.690206,-8.114427,0.174149,0.000000
1.70640000e-02,-6.49050230e-03,4.00528035e-06,-8.62973742e-04,1.58293803e-03,165.694894,-8.113943,0.176751,0.000000
1.71904000e-02,-6.49050199e-03,9.66111817e-07,-8.62772989e-04,1.59348336e-03,165.699509,-8.113472,0.179373,0.000000
1.73168000e-02,-6.49050206e-03,-2.09150965e-06,-8.62570923e-04,1.60372754e-03,165.704054,-8.113013,0.182014,0.000000
1.74432000e-02,-6.49050252e-03,-5.14925198e-06,-8.62367572e-04,1.61382479e-03,165.708528,-8.112567,0.184674,0.000000
1.75696000e-02,-6.49050337e-03,-8.28952593e-06,-8.62162944e-04,1.62398374e-03,165.712933,-8.112133,0.187353,0.000000
1.76960000e-02,-6.49050462e-03,-1.14894032e-05,-8.61957029e-04,1.63414154e-03,165.717268,-8.111711,0.190052,0.000000
1.78224000e-02,-6.49050627e-03,-1.46813745e-05,-8.61749842e-04,1.64407383e-03,165.721535,-8.111300,0.192769,0.000000
