t,h,hd,alpha,ad,Fy,Mz,W_gust,delta
4.94200000e-02,-6.45554837e-03,1.28499202e-03,-8.69969644e-04,3.29482929e-04,163.832665,-8.243987,0.967845,0.000000
4.97000000e-02,-6.45518782e-03,1.29040070e-03,-8.69876344e-04,3.36920241e-04,163.821350,-8.242487,0.978660,0.000000
4.99800000e-02,-6.45482576e-03,1.29570375e-03,-8.69780975e-04,3.44311398e-04,163.809906,-8.240967,0.989533,0.000000
5.02600000e-02,-6.45446223e-03,1.30097417e-03,-8.69683510e-04,3.51894986e-04,163.798334,-8.239430,1.000462,0.000000
5.05400000e-02,-6.45409721e-03,1.30631253e-03,-8.69583908e-04,3.59553724e-04,163.786633,-8.237873,1.011448,0.000000
5.08200000e-02,-6.45373069e-03,1.31166472e-03,-8.69482166e-04,3.67156754e-04,163.774801,-8.236298,1.022490,0.000000
5.11000000e-02,-6.45336268e-03,1.31701562e-03,-8.69378285e-04,3.74919867e-04,163.762839,-8.234705,1.033590,0.000000
5.13800000e-02,-6.45299316e-03,1.32241229e-03,-8.69272188e-04,3.82873175e-04,163.750747,-8.233093,1.044746,0.000000
5.16600000e-02,-6.45262211e-03,1.32791810e-03,-8.69163908e-04,3.90538247e-04,163.738522,-8.231463,1.055958,0.000000
5.19400000e-02,-6.45224952e-03,1.33344643e-03,-8.69053470e-04,3.98346972e-04,163.726166,-8.229814,1.067227,0.000000
5.22200000e-02,-6.45187538e-03,1.33900204e-03,-8.68940817e-04,4.06345024e-04,163.713676,-8.228146,1.078553,0.000000
5.25000000e-02,-6.45149969e-03,1.34450868e-03,-8.68825917e-04,4.14332842e-04,163.701053,-8.226460,1.089935,0.000000
5.26400000e-02,-6.45131124e-03,1.34751772e-03,-8.68767570e-04,4.19196982e-04,163.688296,-8.224755,1.095647,0.000000
5.29200000e-02,-6.45093311e-03,1.35343498e-03,-8.68648849e-04,4.28772333e-04,163.675403,-8.223031,1.107113,0.000000
5.32000000e-02,-6.45055333e-03,1.35921754e-03,-8.68527477e-04,4.38139642e-04,163.662375,-8.221288,1.118636,0.000000
5.34800000e-02,-6.45017195e-03,1.36493165e-03,-8.68403518e-04,4.47189217e-04,163.649210,-8.219526,1.130214,0.000000
5.37600000e-02,-6.44978896e-03,1.37071369e-03,-8.68277098e-04,4.55804071e-04,163.635907,-8.217744,1.141849,0.000000
5.40400000e-02,-6.44940436e-03,1.37643991e-03,-8.68148226e-04,4.64777625e-04,163.622465,-8.215943,1.153539,0.000000
5.43200000e-02,-6.44901815e-03,1.38224167e-03,-8.68016830e-04,4.73727071e-04,163.608883,-8.214122,1.165286,0.000000
5.46000000e-02,-6.44863030e-03,1.38813921e-03,-8.67882956e-04,4.82492540e-04,163.595161,-8.212281,1.177088,0.000000
5.48800000e-02,-6.44824079e-03,1.39406437e-03,-8.67746633e-04,4.91312243e-04,163.581297,-8.210421,1.188946,0.000000
