phase,kind,step,train_loss,valid_loss,wall_s
bfgs,fev,141,0.0004384211124912582,,6188.541757822037
bfgs,iter,140,0.0004384211124912582,0.0021490782855933376,6188.764712333679
bfgs,fev,142,0.00043775956992746576,,6196.9015119075775
bfgs,iter,141,0.00043775956992746576,0.0021449428584556125,6197.124735355377
bfgs,fev,143,0.00043699752363958607,,6205.179428815842
bfgs,iter,142,0.00043699752363958607,0.0021404273188577925,6205.245965003967
bfgs,fev,144,0.00043609116595906897,,6214.622823238373
bfgs,iter,143,0.00043609116595906897,0.0021380715997402883,6214.96724820137
bfgs,fev,145,0.00043517465023854755,,6223.673328638077
bfgs,iter,144,0.00043517465023854755,0.0021341740337409688,6223.984881162643
bfgs,fev,146,0.00043427969086339463,,6231.594370603561
bfgs,iter,145,0.00043427969086339463,0.0021339318960519834,6231.957699775696
bfgs,fev,147,0.00043333398655533904,,6240.783293247223
bfgs,iter,146,0.00043333398655533904,0.002131366989940521,6240.837385177612
bfgs,fev,148,0.00043225498094003067,,6249.303289175034
bfgs,iter,147,0.00043225498094003067,0.002129306257358267,6249.3569252491
bfgs,fev,149,0.00043115983493925063,,6257.819005489349
bfgs,iter,148,0.00043115983493925063,0.002126827612174213,6257.884620428085
bfgs,fev,150,0.0004303157554828154,,6266.413071155548
bfgs,iter,149,0.0004303157554828154,0.002123966094852996,6266.469242334366
bfgs,fev,151,0.0004293733125900889,,6274.903996229172
bfgs,iter,150,0.0004293733125900889,0.00212259651320897,6274.9616959095
bfgs,fev,152,0.00042817555352682375,,6283.642382144928
bfgs,iter,151,0.00042817555352682375,0.0021217503956633085,6283.704649209976
bfgs,fev,153,0.00042674078673617604,,6294.0239679813385
bfgs,iter,152,0.00042674078673617604,0.0021158287937676546,6294.083123922348
bfgs,fev,154,0.00042572958438083974,,6302.315551280975
bfgs,iter,153,0.00042572958438083974,0.0021140929879072644,6302.378736257553
bfgs,fev,155,0.00042525893919167796,,6310.742943763733
bfgs,fev,156,0.0004250018762143593,,6313.102788209915
bfgs,iter,154,0.0004250018762143593,0.0021104204762160393,6313.158887624741
bfgs,fev,157,0.00042391463465092606,,6321.852898836136
bfgs,iter,155,0.00042391463465092606,0.0021034385041305676,6322.098795175552
bfgs,fev,158,0.0004231517124201282,,6331.099156618118
bfgs,iter,156,0.0004231517124201282,0.0020975021181934765,6331.235985279083
bfgs,fev,159,0.000421964423774822,,6340.406416893005
bfgs,iter,157,0.000421964423774822,0.002095076176122013,6340.458303689957
bfgs,fev,160,0.0004203430583233038,,6348.947039604187
bfgs,iter,158,0.0004203430583233038,0.002091206458266131,6349.014911413193
bfgs,fev,161,0.0004184801818033619,,6357.451423168182
bfgs,iter,159,0.0004184801818033619,0.0020893161968703303,6357.51904129982
bfgs,fev,162,0.00041694571575374257,,6366.124212741852
bfgs,iter,160,0.00041694571575374257,0.0020856628574387882,6366.198788166046
bfgs,fev,163,0.00041595221080668095,,6374.831527709961
bfgs,iter,161,0.00041595221080668095,0.0020893111972888805,6374.8955936431885
bfgs,fev,164,0.0004151665016889451,,6383.327742576599
bfgs,iter,162,0.0004151665016889451,0.0020875231775449483,6383.38462471962
bfgs,fev,165,0.0004141570717904809,,6392.085808038712
bfgs,iter,163,0.0004141570717904809,0.002088023129932277,6392.261399745941
bfgs,fev,166,0.00041307734773391493,,6401.764565229416
bfgs,iter,164,0.00041307734773391493,0.002084246883190537,6401.828534603119
bfgs,fev,167,0.0004121305809560854,,6411.165143728256
bfgs,iter,165,0.0004121305809560854,0.002084172905957707,6411.2584590911865
bfgs,fev,168,0.0004110338265637505,,6419.816258192062
bfgs,iter,166,0.0004110338265637505,0.0020813636976158628,6419.867672920227
bfgs,fev,169,0.0004098896576175582,,6429.022977590561
bfgs,iter,167,0.0004098896576175582,0.0020755069601151644,6429.308804512024
bfgs,fev,170,0.00040877888433576043,,6438.999095201492
bfgs,iter,168,0.00040877888433576043,0.002071715645954393,6439.063023090363
bfgs,fev,171,0.0004077423844855818,,6447.533263921738
bfgs,iter,169,0.0004077423844855818,0.002065417946889732,6447.586810588837
bfgs,fev,172,0.0004063443403180157,,6456.161091804504
bfgs,iter,170,0.0004063443403180157,0.002060774067524836,6456.216077327728
bfgs,fev,173,0.0004051481761178912,,6464.954663038254
bfgs,iter,171,0.0004051481761178912,0.0020558114789146014,6465.022400379181
bfgs,fev,174,0.00040396032949153933,,6473.730260372162
bfgs,iter,172,0.00040396032949153933,0.002051791118796585,6473.7889494895935
bfgs,fev,175,0.00040294401633934337,,6481.929888963699
bfgs,iter,173,0.00040294401633934337,0.002047571001577023,6482.003187656403
bfgs,fev,176,0.0004017751417992732,,6490.409216880798
bfgs,iter,174,0.0004017751417992732,0.0020428815120333466,6490.480224132538
bfgs,fev,177,0.0004004135428647461,,6499.212096214294
bfgs,iter,175,0.0004004135428647461,0.0020376401260555252,6499.270219326019
bfgs,fev,178,0.00039926324335470007,,6508.07236790657
bfgs,iter,176,0.00039926324335470007,0.002028890033606267,6508.3522090911865
bfgs,fev,179,0.00039825824899407836,,6517.094507455826
bfgs,iter,177,0.00039825824899407836,0.002023447651492654,6517.40504360199
bfgs,fev,180,0.00039730663274918095,,6526.50217294693
bfgs,iter,178,0.00039730663274918095,0.002015915580266839,6526.759855270386
bfgs,fev,181,0.0003962181444073865,,6535.435563325882
bfgs,iter,179,0.0003962181444073865,0.002014631324443886,6535.49413228035
bfgs,fev,182,0.0003951653399620211,,6543.570725679398
bfgs,iter,180,0.0003951653399620211,0.002010793013161084,6543.628299236298
bfgs,fev,183,0.00039403675354760117,,6552.042494297028
bfgs,iter,181,0.00039403675354760117,0.0020066976272454353,6552.101402282715
bfgs,fev,184,0.0003930351355866494,,6561.021814584732
bfgs,iter,182,0.0003930351355866494,0.0020022873545314556,6561.094107627869
bfgs,fev,185,0.00039177293715519614,,6569.5472457408905
bfgs,iter,183,0.00039177293715519614,0.001994489862022267,6569.6163284778595
bfgs,fev,186,0.0003904122500778415,,6578.109806776047
bfgs,iter,184,0.0003904122500778415,0.001988303494564699,6578.326180696487
bfgs,fev,187,0.0003891414674811747,,6587.11972284317
bfgs,iter,185,0.0003891414674811747,0.0019853916172183025,6587.58314704895
bfgs,fev,188,0.00038787054477608406,,6597.528311491013
bfgs,iter,186,0.00038787054477608406,0.0019822103210220612,6597.843888282776
bfgs,fev,189,0.0003867634684176223,,6607.206476449966
bfgs,iter,187,0.0003867634684176223,0.0019826627832552285,6607.3454439640045
bfgs,fev,190,0.0003858056149501109,,6614.634825468063
bfgs,iter,188,0.0003858056149501109,0.001980207476783181,6614.856712818146
bfgs,fev,191,0.00038464054778469917,,6623.028668165207
bfgs,iter,189,0.00038464054778469917,0.0019738451431914605,6623.082602024078
bfgs,fev,192,0.000383471317093666,,6631.792434215546
bfgs,iter,190,0.000383471317093666,0.001968053852131396,6632.108733415604
bfgs,fev,193,0.00038235087253072573,,6641.459737539291
bfgs,iter,191,0.00038235087253072573,0.001962475547389469,6641.651979923248
bfgs,fev,194,0.00038126618899844017,,6649.377335309982
bfgs,iter,192,0.00038126618899844017,0.0019604788537129817,6649.650796413422
bfgs,fev,195,0.00038010706768373424,,6657.783812046051
bfgs,iter,193,0.00038010706768373424,0.0019593347732082943,6658.144367933273
bfgs,fev,196,0.00037903827679220797,,6668.293310165405
bfgs,iter,194,0.00037903827679220797,0.0019596629951499625,6668.683064222336
bfgs,fev,197,0.0003779768559776962,,6679.07550907135
bfgs,iter,195,0.0003779768559776962,0.0019582503141929402,6679.131455421448
bfgs,fev,198,0.00037689842695454347,,6687.469382286072
bfgs,iter,196,0.00037689842695454347,0.0019553647259818517,6687.6974103450775
bfgs,fev,199,0.00037593448004643454,,6694.959765434265
bfgs,iter,197,0.00037593448004643454,0.0019535400873799537,6695.267425775528
bfgs,fev,200,0.0003747354462486668,,6704.348232269287
bfgs,iter,198,0.0003747354462486668,0.0019544568460660335,6704.41023349762
bfgs,fev,201,0.0003735426344196743,,6713.722779273987
bfgs,iter,199,0.0003735426344196743,0.0019542807750578205,6713.855583429337
bfgs,fev,202,0.0003727955020035088,,6724.238986492157
bfgs,iter,200,0.0003727955020035088,0.001954974955925803,6724.718968629837
bfgs,fev,203,0.0003717376067745017,,6734.188300609589
bfgs,iter,201,0.0003717376067745017,0.0019513769930948085,6734.475916147232
bfgs,fev,204,0.0003705005945565758,,6742.1214554309845
bfgs,iter,202,0.0003705005945565758,0.0019467443877816738,6742.601044654846
bfgs,fev,205,0.00036950717132021565,,6749.869024038315
bfgs,iter,203,0.00036950717132021565,0.0019442629162884997,6749.930650949478
bfgs,fev,206,0.00036851419678897933,,6758.139224767685
bfgs,iter,204,0.00036851419678897933,0.0019404168525064898,6758.218959331512
bfgs,fev,207,0.0003672761818379099,,6766.475043773651
bfgs,iter,205,0.0003672761818379099,0.0019400656691891858,6766.80014705658
bfgs,fev,208,0.0003660569086570663,,6775.474827289581
bfgs,iter,206,0.0003660569086570663,0.0019406383986188855,6775.527989625931
bfgs,fev,209,0.0003649962370484373,,6784.298179626465
bfgs,iter,207,0.0003649962370484373,0.0019423138082255516,6784.3557250499725
bfgs,fev,210,0.0003638803848445953,,6794.938946723938
bfgs,iter,208,0.0003638803848445953,0.0019394599357246012,6795.00125336647
bfgs,fev,211,0.00036271736056111805,,6803.6902987957
bfgs,iter,209,0.00036271736056111805,0.0019369810709811296,6803.751274585724
bfgs,fev,212,0.00036167926143902327,,6812.520754814148
bfgs,iter,210,0.00036167926143902327,0.0019360548350567967,6812.576068878174
bfgs,fev,213,0.0003605971199478915,,6819.38422703743
bfgs,iter,211,0.0003605971199478915,0.0019347539472156516,6819.518497467041
bfgs,fev,214,0.0003596301619757897,,6828.290865898132
bfgs,iter,212,0.0003596301619757897,0.0019335980485457394,6828.3628940582275
bfgs,fev,215,0.0003585362789015268,,6837.215444087982
bfgs,iter,213,0.0003585362789015268,0.0019330984484411274,6837.277773857117
bfgs,fev,216,0.00035753826484570994,,6845.91020655632
bfgs,iter,214,0.00035753826484570994,0.0019301166550491165,6845.97381234169
bfgs,fev,217,0.00035648698238668577,,6854.816046714783
bfgs,iter,215,0.00035648698238668577,0.001927587425064677,6854.881355524063
bfgs,fev,218,0.00035547456735772877,,6863.624582529068
bfgs,iter,216,0.00035547456735772877,0.0019257855894317122,6863.6837956905365
bfgs,fev,219,0.0003547184739181154,,6872.537862062454
bfgs,iter,217,0.0003547184739181154,0.0019243656301740368,6872.718727111816
bfgs,fev,220,0.0003538620870042775,,6880.756004571915
bfgs,iter,218,0.0003538620870042775,0.0019246123146956728,6880.809570550919
bfgs,fev,221,0.00035300854442047206,,6889.257044553757
bfgs,iter,219,0.00035300854442047206,0.0019275840088875456,6889.315559387207
bfgs,fev,222,0.0003522681741907156,,6897.738627910614
bfgs,iter,220,0.0003522681741907156,0.0019287133792430396,6897.796043395996
bfgs,fev,223,0.0003513594995206343,,6907.127877235413
bfgs,iter,221,0.0003513594995206343,0.0019271649910868602,6907.412286996841
bfgs,fev,224,0.0003504145837138416,,6916.368140220642
bfgs,iter,222,0.0003504145837138416,0.0019231960221029376,6916.429385900497
bfgs,fev,225,0.00034956432138134815,,6925.468015670776
bfgs,iter,223,0.00034956432138134815,0.0019200627263943352,6925.664067745209
bfgs,fev,226,0.00034847910718691295,,6934.194294452667
bfgs,iter,224,0.00034847910718691295,0.0019172017303928424,6934.264434337616
bfgs,fev,227,0.0003475911975979745,,6942.714471340179
bfgs,iter,225,0.0003475911975979745,0.0019189621672597958,6942.784472942352
bfgs,fev,228,0.0003469245571993624,,6951.082648277283
bfgs,iter,226,0.0003469245571993624,0.0019202667530649582,6951.137131690979
bfgs,fev,229,0.00034614258661387767,,6959.622811555862
bfgs,iter,227,0.00034614258661387767,0.0019236830242756178,6959.680160522461
bfgs,fev,230,0.0003452858948210427,,6968.0593321323395
bfgs,iter,228,0.0003452858948210427,0.001924827526567607,6968.130806446075
bfgs,fev,231,0.00034448003756431926,,6976.468825101852
bfgs,iter,229,0.00034448003756431926,0.0019248897106408634,6976.528035879135
bfgs,fev,232,0.0003436155753343099,,6985.57932472229
bfgs,iter,230,0.0003436155753343099,0.0019216072980563672,6985.6710040569305
bfgs,fev,233,0.0003428365668927002,,6994.496957063675
bfgs,iter,231,0.0003428365668927002,0.0019181817574902907,6994.575818300247
bfgs,fev,234,0.00034198463866347083,,7003.472920179367
bfgs,iter,232,0.00034198463866347083,0.0019187802691392694,7003.538968324661
bfgs,fev,235,0.0003409897456989296,,7012.457832098007
bfgs,iter,233,0.0003409897456989296,0.0019189237545941483,7012.521131038666
bfgs,fev,236,0.00033991983279835875,,7021.20152759552
bfgs,iter,234,0.00033991983279835875,0.0019222530717678888,7021.3761105537415
bfgs,fev,237,0.00033906676386842295,,7031.132080554962
bfgs,iter,235,0.00033906676386842295,0.001924870005044642,7031.207654714584
bfgs,fev,238,0.00033824649859389664,,7040.379335641861
bfgs,iter,236,0.00033824649859389664,0.0019274065407928827,7040.565351724625
bfgs,fev,239,0.0003374346609180625,,7049.199573516846
bfgs,iter,237,0.0003374346609180625,0.0019282312645635704,7049.255679368973
bfgs,fev,240,0.0003366117629509005,,7058.1589324474335
bfgs,iter,238,0.0003366117629509005,0.0019276650436657226,7058.224167346954
bfgs,fev,241,0.0003358843343560544,,7067.970163345337
bfgs,iter,239,0.0003358843343560544,0.0019282870317573332,7068.034459114075
bfgs,fev,242,0.00033510639879054366,,7077.089454650879
bfgs,iter,240,0.00033510639879054366,0.001926880081884563,7077.62472987175
bfgs,fev,243,0.0003341725126649585,,7086.343295812607
bfgs,iter,241,0.0003341725126649585,0.0019255631099142543,7087.053608894348
bfgs,fev,244,0.0003334836629054673,,7093.576745510101
bfgs,iter,242,0.0003334836629054673,0.0019258857450522495,7093.6362500190735
bfgs,fev,245,0.0003326734179747802,,7104.512803554535
bfgs,iter,243,0.0003326734179747802,0.0019253461238558133,7104.622886657715
bfgs,fev,246,0.0003319848388848892,,7113.958742856979
bfgs,iter,244,0.0003319848388848892,0.0019225226834011365,7114.022821426392
bfgs,fev,247,0.0003312334828491508,,7122.588177680969
bfgs,iter,245,0.0003312334828491508,0.0019227877506914955,7122.955436468124
bfgs,fev,248,0.0003304927150750096,,7132.068086147308
bfgs,iter,246,0.0003304927150750096,0.0019207516054652984,7132.530719041824
bfgs,fev,249,0.0003299719701342694,,7141.990694999695
bfgs,iter,247,0.0003299719701342694,0.0019204831872571312,7142.059041261673
bfgs,fev,250,0.0003294007489238108,,7151.282504320145
bfgs,iter,248,0.0003294007489238108,0.001918506460548831,7151.390693187714
bfgs,fev,251,0.00032875817815288834,,7160.274608135223
bfgs,iter,249,0.00032875817815288834,0.0019149996564089746,7160.492058992386
bfgs,fev,252,0.0003282046337489408,,7170.7287583351135
bfgs,iter,250,0.0003282046337489408,0.0019124302749299947,7170.796128988266
bfgs,fev,253,0.0003275792730074955,,7180.154010057449
bfgs,iter,251,0.0003275792730074955,0.001908378532238755,7180.208239555359
bfgs,fev,254,0.0003269209095089982,,7189.235246896744
bfgs,iter,252,0.0003269209095089982,0.0019051854366534204,7189.3025579452515
bfgs,fev,255,0.00032639761314982884,,7198.393683671951
bfgs,iter,253,0.00032639761314982884,0.0019045568601678328,7198.457744598389
bfgs,fev,256,0.00032590752542081667,,7207.799556016922
bfgs,iter,254,0.00032590752542081667,0.0019043074120243858,7207.860493898392
bfgs,fev,257,0.0003253700925833794,,7217.289319992065
bfgs,iter,255,0.0003253700925833794,0.0019063399413855161,7217.359562397003
bfgs,fev,258,0.0003249455209327765,,7226.9023270606995
bfgs,iter,256,0.0003249455209327765,0.0019066293326534963,7226.96879196167
bfgs,fev,259,0.0003244050475902602,,7236.9614498615265
bfgs,iter,257,0.0003244050475902602,0.0019079315684483243,7237.029897212982
bfgs,fev,260,0.00032397012917541687,,7245.858860015869
bfgs,iter,258,0.00032397012917541687,0.001909816072152928,7246.1226687431335
bfgs,fev,261,0.00032354786295202146,,7256.047716379166
bfgs,iter,259,0.00032354786295202146,0.0019106025942954743,7256.421544313431
bfgs,fev,262,0.00032307567008698626,,7264.519636631012
bfgs,iter,260,0.00032307567008698626,0.0019116607470515091,7264.780039548874
bfgs,fev,263,0.0003227373431268759,,7274.256329774857
bfgs,iter,261,0.0003227373431268759,0.0019109323714739843,7274.488251924515
bfgs,fev,264,0.0003223458288243121,,7283.66819357872
bfgs,iter,262,0.0003223458288243121,0.0019100867917448189,7283.826629161835
bfgs,fev,265,0.00032185869486502577,,7292.3094601631165
bfgs,iter,263,0.00032185869486502577,0.0019087986655583228,7292.3689160346985
bfgs,fev,266,0.00032145225235557796,,7299.54714179039
bfgs,iter,264,0.00032145225235557796,0.001906239726928454,7299.632745981216
bfgs,fev,267,0.0003209898797943599,,7308.952873706818
bfgs,iter,265,0.0003209898797943599,0.0019050726394940086,7309.318423509598
bfgs,fev,268,0.00032049606347286187,,7319.372747898102
bfgs,iter,266,0.00032049606347286187,0.0019053721835934109,7319.689920902252
bfgs,fev,269,0.0003201461997094352,,7330.148547887802
bfgs,iter,267,0.0003201461997094352,0.0019053849041771847,7330.262292146683
bfgs,fev,270,0.00031969873645288944,,7339.021896600723
bfgs,iter,268,0.00031969873645288944,0.0019068325690403864,7339.085610151291
bfgs,fev,271,0.0003191274512980581,,7348.867324352264
bfgs,iter,269,0.0003191274512980581,0.0019086374214677309,7349.049031734467
bfgs,fev,272,0.00031872559558089613,,7358.262017726898
bfgs,iter,270,0.00031872559558089613,0.001908826851964827,7358.3139045238495
bfgs,fev,273,0.00031833263306994434,,7367.23113822937
bfgs,iter,271,0.00031833263306994434,0.001909417665349887,7367.286294221878
bfgs,fev,274,0.0003178953816337716,,7377.691859006882
bfgs,iter,272,0.0003178953816337716,0.001909382273160094,7377.876533985138
bfgs,fev,275,0.00031749620062065617,,7387.735958337784
bfgs,iter,273,0.00031749620062065617,0.0019106521594838342,7387.791780233383
bfgs,fev,276,0.0003171426316856159,,7396.9950885772705
bfgs,iter,274,0.0003171426316856159,0.0019116752540457808,7397.052289009094
bfgs,fev,277,0.0003168180642747779,,7406.163738965988
bfgs,iter,275,0.0003168180642747779,0.0019128650584669398,7406.217177629471
bfgs,fev,278,0.0003164674464945094,,7415.883990287781
bfgs,iter,276,0.0003164674464945094,0.001914886259319248,7415.955659389496
bfgs,fev,279,0.0003160905959391891,,7424.7393226623535
bfgs,iter,277,0.0003160905959391891,0.0019144871521707978,7424.827231168747
bfgs,fev,280,0.00031571289501401044,,7434.32791352272
bfgs,iter,278,0.00031571289501401044,0.001915789184770209,7434.3858959674835
bfgs,fev,281,0.0003152704480989096,,7443.5858199596405
bfgs,iter,279,0.0003152704480989096,0.0019136924278427313,7443.654550790787
bfgs,fev,282,0.0003148321748314558,,7452.568642377853
bfgs,iter,280,0.0003148321748314558,0.0019109952869252765,7452.632606744766
bfgs,fev,283,0.00031446481549681285,,7461.488153219223
bfgs,iter,281,0.00031446481549681285,0.0019078481565658052,7461.549280881882
bfgs,fev,284,0.00031412380850231563,,7470.4029276371
bfgs,iter,282,0.00031412380850231563,0.0019071111104224786,7470.46511054039
bfgs,fev,285,0.000313747879577183,,7479.184618234634
bfgs,iter,283,0.000313747879577183,0.001906557443046937,7479.246451854706
bfgs,fev,286,0.0003134312659418684,,7488.271726846695
bfgs,iter,284,0.0003134312659418684,0.0019066333862613493,7488.338604927063
bfgs,fev,287,0.0003131472794067789,,7496.566564798355
bfgs,iter,285,0.0003131472794067789,0.0019058573410314183,7496.631139278412
bfgs,fev,288,0.0003128429797482907,,7507.058379173279
bfgs,iter,286,0.0003128429797482907,0.0019045658843030156,7507.2659702301025
bfgs,fev,289,0.0003125107069218227,,7516.121991157532
bfgs,iter,287,0.0003125107069218227,0.0019020608873217392,7516.196346759796
bfgs,fev,290,0.00031221778077242593,,7524.804980993271
bfgs,iter,288,0.00031221778077242593,0.0018994627681151435,7524.868674993515
bfgs,fev,291,0.0003119487149235611,,7533.697662115097
bfgs,iter,289,0.0003119487149235611,0.001898134093601891,7533.766472816467
bfgs,fev,292,0.00031166669911003586,,7542.358280420303
bfgs,iter,290,0.00031166669911003586,0.0018966386717316627,7542.420197486877
bfgs,fev,293,0.00031134976270475514,,7550.227987766266
bfgs,iter,291,0.00031134976270475514,0.001896177167533603,7550.291293382645
bfgs,fev,294,0.00031099964253119726,,7557.440552473068
bfgs,iter,292,0.00031099964253119726,0.0018949911489944756,7557.504591226578
bfgs,fev,295,0.0003106871700381463,,7566.361740350723
bfgs,iter,293,0.0003106871700381463,0.0018928870084816795,7566.426593065262
bfgs,fev,296,0.00031037030264085484,,7575.434858798981
bfgs,iter,294,0.00031037030264085484,0.0018916403919734864,7575.617631196976
bfgs,fev,297,0.0003100493557660882,,7583.704222679138
bfgs,iter,295,0.0003100493557660882,0.0018896176348982639,7583.763276100159
bfgs,fev,298,0.00030977775489504395,,7593.240787744522
bfgs,iter,296,0.00030977775489504395,0.0018883291188473387,7593.515905618668
bfgs,fev,299,0.00030942716176393344,,7602.248646259308
bfgs,iter,297,0.00030942716176393344,0.0018877526645329136,7602.6406686306
bfgs,fev,300,0.00030900882126844316,,7612.266853570938
bfgs,iter,298,0.00030900882126844316,0.0018872027270964563,7612.562785625458
bfgs,fev,301,0.0003086723847591216,,7621.552857637405
bfgs,iter,299,0.0003086723847591216,0.0018856419707191558,7621.615340471268
bfgs,fev,302,0.0003083108557506512,,7631.194917201996
bfgs,iter,300,0.0003083108557506512,0.001884290392797323,7631.255823850632
bfgs,fev,303,0.0003079947822695472,,7640.78466963768
bfgs,iter,301,0.0003079947822695472,0.0018815402537085513,7640.848823070526
bfgs,fev,304,0.00030771317028113347,,7651.386687040329
bfgs,iter,302,0.00030771317028113347,0.0018777185159269314,7651.451494216919
bfgs,fev,305,0.0003075028863602454,,7658.89545249939
bfgs,iter,303,0.0003075028863602454,0.0018772630856941708,7659.018562555313
bfgs,fev,306,0.0003072820667410468,,7670.3178107738495
bfgs,iter,304,0.0003072820667410468,0.0018757039458480278,7670.678298711777
bfgs,fev,307,0.00030700562560172733,,7681.555600166321
bfgs,iter,305,0.00030700562560172733,0.0018770869097098936,7681.8760986328125
bfgs,fev,308,0.0003067270997579899,,7690.850853443146
bfgs,iter,306,0.0003067270997579899,0.0018770877556743286,7691.116161346436
bfgs,fev,309,0.00030646928590547347,,7699.522873401642
bfgs,iter,307,0.00030646928590547347,0.0018777686762866358,7699.780872106552
bfgs,fev,310,0.0003062139143030518,,7709.385997533798
bfgs,iter,308,0.0003062139143030518,0.0018766883606765347,7709.4473559856415
bfgs,fev,311,0.00030590388160963176,,7718.607709884644
bfgs,iter,309,0.00030590388160963176,0.0018744526770486044,7718.664907455444
bfgs,fev,312,0.00030558577834451957,,7727.991326808929
bfgs,iter,310,0.00030558577834451957,0.0018725057838873066,7728.243861675262
bfgs,fev,313,0.00030526723762195354,,7737.5514578819275
bfgs,iter,311,0.00030526723762195354,0.0018718329531121315,7737.896053791046
bfgs,fev,314,0.00030498018447344,,7746.4378497600555
bfgs,iter,312,0.00030498018447344,0.0018705145101902936,7746.740666627884
bfgs,fev,315,0.0003047103515375995,,7756.270053386688
bfgs,iter,313,0.0003047103515375995,0.0018710176167075307,7756.331002235413
bfgs,fev,316,0.00030442417338191963,,7765.152771234512
bfgs,iter,314,0.00030442417338191963,0.0018697716108318002,7765.21148276329
bfgs,fev,317,0.00030410817495713324,,7774.6464331150055
bfgs,iter,315,0.00030410817495713324,0.0018682728084789325,7774.730305433273
bfgs,fev,318,0.0003038236268282051,,7783.138506650925
bfgs,iter,316,0.0003038236268282051,0.0018660853662991735,7783.350314378738
bfgs,fev,319,0.00030356714430096254,,7792.217317819595
bfgs,iter,317,0.00030356714430096254,0.0018643225482065143,7792.286677360535
bfgs,fev,320,0.0003033025737785227,,7801.443618297577
bfgs,iter,318,0.0003033025737785227,0.0018635512995132037,7801.519014596939
bfgs,fev,321,0.0003030258221254599,,7810.713547945023
bfgs,iter,319,0.0003030258221254599,0.0018646440372725875,7810.773995637894
bfgs,fev,322,0.00030275928512535924,,7819.953779935837
bfgs,iter,320,0.00030275928512535924,0.0018639659827226916,7820.012536525726
bfgs,fev,323,0.000302533440616048,,7828.520528078079
bfgs,iter,321,0.000302533440616048,0.0018642582496720091,7828.779441356659
bfgs,fev,324,0.00030233353819412767,,7837.773503541946
bfgs,iter,322,0.00030233353819412767,0.001863101661990923,7837.843232154846
bfgs,fev,325,0.00030211304650989344,,7846.757439613342
bfgs,iter,323,0.00030211304650989344,0.0018612142272122054,7846.816874742508
bfgs,fev,326,0.0003018538005127129,,7854.912651538849
bfgs,iter,324,0.0003018538005127129,0.0018579248107178897,7854.970572948456
bfgs,fev,327,0.0003016181905378623,,7863.717771053314
bfgs,iter,325,0.0003016181905378623,0.0018561521636325932,7863.781275987625
bfgs,fev,328,0.00030132769313459507,,7872.942080974579
bfgs,iter,326,0.00030132769313459507,0.0018542912202911196,7873.175982713699
bfgs,fev,329,0.00030102683722692047,,7882.543081521988
bfgs,iter,327,0.00030102683722692047,0.0018536439731359215,7882.780109643936
bfgs,fev,330,0.0003007762568375645,,7890.830556869507
bfgs,iter,328,0.0003007762568375645,0.0018542915182187428,7890.891544818878
bfgs,fev,331,0.0003005616893709217,,7899.191312789917
bfgs,iter,329,0.0003005616893709217,0.001854033876564439,7899.25847196579
bfgs,fev,332,0.00030036294350980553,,7907.657286405563
bfgs,iter,330,0.00030036294350980553,0.0018526087646883514,7907.790498018265
bfgs,fev,333,0.00030016433733411426,,7916.0506756305695
bfgs,iter,331,0.00030016433733411426,0.0018517987535856893,7916.107025146484
bfgs,fev,334,0.00029994472039301316,,7925.086556196213
bfgs,iter,332,0.00029994472039301316,0.0018494774363521421,7925.299538373947
bfgs,fev,335,0.0002996783946504433,,7933.5859298706055
bfgs,iter,333,0.0002996783946504433,0.001846785073296686,7933.978379011154
bfgs,fev,336,0.00029943786127569914,,7944.523697376251
bfgs,iter,334,0.00029943786127569914,0.0018443724367891924,7944.584084033966
bfgs,fev,337,0.0002991763227409536,,7952.893059253693
bfgs,iter,335,0.0002991763227409536,0.0018424576322029116,7953.129865407944
bfgs,fev,338,0.0002989295464072364,,7962.6742951869965
bfgs,iter,336,0.0002989295464072364,0.0018396965304076566,7962.7370710372925
bfgs,fev,339,0.0002987227905498668,,7971.6793575286865
bfgs,iter,337,0.0002987227905498668,0.001839830495847507,7971.930729389191
bfgs,fev,340,0.0002985238213817526,,7980.6827573776245
bfgs,iter,338,0.0002985238213817526,0.001837440972821818,7981.058165073395
bfgs,fev,341,0.00029829876381078324,,7989.798951864243
bfgs,iter,339,0.00029829876381078324,0.001836576667227075,7989.855663776398
bfgs,fev,342,0.0002980457486362195,,7997.975626707077
bfgs,iter,340,0.0002980457486362195,0.0018358508834763285,7998.0265572071075
bfgs,fev,343,0.00029782029347655455,,8005.725529432297
bfgs,iter,341,0.00029782029347655455,0.0018339068682630502,8005.953548192978
bfgs,fev,344,0.0002975637997590388,,8014.643151521683
bfgs,iter,342,0.0002975637997590388,0.0018319638649711165,8014.699445009232
bfgs,fev,345,0.0002973240915223488,,8023.461436748505
bfgs,iter,343,0.0002973240915223488,0.0018289447670195586,8023.519976377487
bfgs,fev,346,0.0002970653052443609,,8032.314661502838
bfgs,iter,344,0.0002970653052443609,0.0018257208500848325,8032.37073135376
bfgs,fev,347,0.00029677337583806327,,8041.076921224594
bfgs,iter,345,0.00029677337583806327,0.0018226965431387943,8041.248901605606
bfgs,fev,348,0.00029649758824394217,,8051.491659164429
bfgs,iter,346,0.00029649758824394217,0.0018200504816828621,8051.545369386673
bfgs,fev,349,0.0002962289504112014,,8060.580511569977
bfgs,iter,347,0.0002962289504112014,0.0018172252419788209,8060.639094591141
